mean_ci_0,mean_ci_1,mean_ci_2,mean_ci_3,mean_ci_4,mean_ci_5,mean_ci_6,mean_ci_7,mean_ci_8,mean_ci_9,mean_ci_10,mean_ci_11,mean_ci_12,mean_ci_13,mean_ci_14,mean_ci_15,mean_ci_16,mean_ci_17,mean_ci_18,mean_ci_19,mean_ci_20,mean_ci_21,mean_ci_22,mean_ci_23,mean_ci_24,mean_ci_25,mean_ci_26,mean_ci_27,mean_ci_28,mean_ci_29,mean_ci_30,mean_ci_31,mean_ci_32,mean_ci_33,mean_ci_34,mean_ci_35,mean_ci_36,mean_ci_37,mean_ci_38,mean_ci_39,mean_ci_40,mean_ci_41,mean_ci_42,mean_ci_43,mean_ci_44,mean_ci_45,mean_ci_46,mean_ci_47,mean_ci_48,mean_ci_49,mean_ci_50,mean_ci_51,mean_ci_52,mean_ci_53,mean_ci_54,mean_ci_55,mean_ci_56,mean_ci_57,mean_ci_58,mean_ci_59,mean_ci_60,mean_ci_61,mean_ci_62,mean_ci_63
-0.080439016,0.28684053,-0.19728345,-0.053226218,0.1171378,-0.03593243,0.27506286,-0.49961755,0.050189763,-0.34682828,0.08960688,0.43815324,0.19519483,0.12811504,-0.005604623,-0.06120476,-0.047872674,0.026129266,-0.36315492,-0.11069739,0.14790253,0.05356708,-0.23408613,-0.45145828,0.12680252,-0.29376674,-0.31479812,0.36806473,0.2692631,-0.2507698,-0.09628086,0.33235067,-0.013264412,0.09307441,-0.19585794,-0.18160109,0.058360882,0.21251664,0.21926673,0.14515351,-0.07790704,0.14978884,0.0878933,-0.10536074,0.32867715,0.10324956,0.370197,0.047079884,-0.19621798,-0.33449563,0.1644633,-0.007514578,0.29650548,0.15936787,-0.12351512,-0.049443595,-0.019348392,0.21549098,-0.13598804,-0.2634259,-0.13547716,0.088828295,-0.025816994,-0.38991296
-0.1346855,0.20291017,-0.15402834,-0.013357205,0.33154508,-0.05834064,0.18529017,-0.4452405,0.103968,-0.33934063,-0.029736027,0.4161997,0.21261485,0.071892,-0.20765692,-0.14109844,-0.09278734,-0.033277288,-0.41443512,0.09250384,0.11724312,0.05732573,-0.1641152,-0.44288722,0.24397826,-0.49869215,-0.27552998,0.26905635,0.12373584,-0.32731435,-0.10428546,0.13349114,0.17501904,0.094083175,-0.050260715,-0.34715757,0.12438416,0.20077653,0.31064564,0.12950309,-0.11178127,-0.09781008,-0.13506652,-0.09480822,0.3950475,0.21248838,0.43323493,0.121030256,-0.13068376,-0.32981035,-0.000964949,-0.06063139,0.37149903,0.01237456,-0.16438302,-0.07994795,-0.110734716,0.043606304,-0.18016802,-0.35842788,-0.1727395,0.10662009,0.1453983,-0.3149325
-0.01373603,0.2929883,-0.12496926,0.070385195,0.16880646,-0.052672908,0.41086808,-0.615763,0.0868599,-0.41058987,0.1245376,0.3522429,0.32200223,0.016438214,0.06426111,-0.022800002,-0.082187146,0.050817028,-0.4839522,-0.3041345,0.29313087,0.051070716,-0.28434578,-0.43748868,0.020445062,-0.23027128,-0.3049693,0.5371212,0.35588232,-0.20169124,-0.016208148,0.65678674,0.015618715,0.10404052,-0.18325582,-0.11861838,-0.008551345,0.31238225,0.14008486,0.25603038,0.044223238,0.45220485,0.2877612,-0.032327008,0.21268311,-0.003955482,0.33960217,-0.06562944,-0.31195405,-0.46189287,0.18269767,0.061144076,0.18257253,0.24564227,-0.14458764,-0.06941622,0.13405661,0.25075614,-0.074956134,-0.30589792,-0.19334465,0.113703236,-0.22870818,-0.42627457
-0.16409811,0.16938819,-0.2312599,-0.06876501,-0.14664058,0.14092909,0.34501088,-0.21874638,0.029036267,-0.3674485,0.08382707,0.5192792,0.016945621,0.18782158,-0.025355484,-0.067519926,-0.018505305,0.033998504,-0.2011548,0.011708505,0.15043241,0.14462116,-0.114834726,-0.40439752,0.24095312,-0.21162447,-0.23891716,0.18701102,0.3480097,-0.4015063,-0.03867198,0.1802834,-0.100146346,0.103085354,-0.09054185,-0.055603974,-0.075242184,0.14033465,0.20119494,-0.19144972,-0.23733859,0.15514746,0.21394828,-0.004138964,0.35556382,0.26629195,0.2772794,0.086088225,-0.086982675,-0.33592358,0.07928769,0.11896308,0.348008,0.2103096,-0.19358644,-0.09418701,0.059943777,0.42868307,-0.14507961,-0.13715053,-0.06655646,-0.07290148,-0.08364486,-0.57573295
-0.130045,0.19475701,-0.23986652,-0.076597996,0.050647497,0.058004003,0.2506321,-0.21798497,-0.008286539,-0.33756518,0.0676721,0.4366232,0.12016567,0.17859562,-0.094481,-0.080539376,-0.060212612,0.06876364,-0.3025743,0.006344512,0.15410192,0.04525423,-0.07641052,-0.50596714,0.18553524,-0.30478144,-0.1898953,0.16040964,0.20278913,-0.34250873,-0.07574076,0.23153307,-0.09334807,0.08985445,-0.039454848,-0.19633748,-0.052744616,0.18276466,0.23789243,-0.023423476,-0.27778974,0.114438854,0.07531233,-0.02234444,0.25909597,0.25070962,0.28613335,0.028361488,-0.089744575,-0.2919644,0.011330284,0.038770687,0.3807415,0.119592726,-0.19416153,-0.12655635,-0.005780738,0.3190281,-0.19459368,-0.23497477,-0.07945203,-0.0887267,-0.018829498,-0.45235118
-0.17587791,0.18138881,-0.34800288,-0.09222079,0.017614681,-0.2627615,0.23506531,-0.32372466,0.15450606,-0.32065415,0.003530466,0.2261563,0.069638096,0.30784085,0.05088689,0.007592006,-0.124678515,0.08231983,-0.2955745,0.027131444,0.09538192,0.09244249,-0.25733888,-0.25160083,0.15249571,-0.3882504,-0.19820943,0.50092906,0.28114423,-0.42145318,-0.33689192,0.4146022,-0.12703866,0.07571227,-0.512102,-0.1143116,-0.08787169,-0.034368597,0.45255396,0.14418828,-0.101142794,0.37701362,0.17533234,-0.05251817,0.3969799,0.034630895,0.29556555,0.2103879,-0.2208405,-0.32543314,0.19373386,0.113869175,0.09829695,0.17926045,-0.2917229,0.26125133,0.038062416,0.31075528,-0.10300038,-0.40782037,-0.023912268,-0.10460487,-0.076155305,-0.6486936
-0.07500692,0.29405758,-0.14944696,-0.05697485,0.07394839,0.027098097,0.29655692,-0.36242944,-0.007022678,-0.33475956,0.051246267,0.5034973,0.13611992,0.1383756,-0.093903445,-0.04781619,-0.08819329,0.07858173,-0.39777213,-0.06066586,0.15915331,0.115480125,-0.1686017,-0.46396294,0.10993019,-0.30817184,-0.09243967,0.2751564,0.19839491,-0.2488453,-0.14112811,0.23377587,-0.013127733,0.06339976,-0.14021768,-0.26039222,-0.06294808,0.22333698,0.16848087,-0.028985241,-0.24059878,0.13853057,0.009987146,-0.03887154,0.24124283,0.15707675,0.2723061,0.042149577,-0.12744084,-0.29814878,0.060486324,-0.037623625,0.37741366,0.064381614,-0.21576524,-0.05917407,-0.023267863,0.2292577,-0.21432477,-0.32354704,-0.15562734,0.026992965,-0.02657726,-0.3841962
-0.012392554,0.27261066,-0.16455282,0.031300098,0.17688228,-0.09170577,0.39181173,-0.6304229,0.053557977,-0.3956206,0.11644079,0.31486058,0.3508365,0.03942243,0.06132962,-0.06685616,-0.08955046,0.03792857,-0.49014843,-0.23898204,0.2705346,-0.013561281,-0.29295033,-0.45895794,0.07473718,-0.23241639,-0.36934108,0.5097477,0.29834598,-0.20391689,0.0184978,0.64845306,0.001244635,0.15103576,-0.127909,-0.17771615,0.048187617,0.31475693,0.18011329,0.3421606,0.0359422,0.35717404,0.23258069,-0.05040352,0.21355736,0.015725473,0.37856632,-0.081848614,-0.3086599,-0.46393734,0.1595884,0.03578493,0.21724701,0.20684572,-0.087637864,-0.118696325,0.12408616,0.20095345,-0.078924306,-0.318866,-0.1661543,0.092731535,-0.16381638,-0.3831558
-0.070465945,0.4102017,-0.15524025,-0.10330638,0.19465652,-0.067081206,0.15379146,-0.3811258,0.024974527,-0.23290788,0.06526747,0.5545235,0.109568916,0.33593842,-0.13055521,-0.033154156,-0.07371072,0.03624184,-0.35774624,-0.109203905,0.009914844,0.08213966,-0.24348398,-0.4765786,0.04220338,-0.42455077,-0.11707671,0.36177427,0.21683685,-0.29825082,-0.3892696,0.11281533,-0.08995119,-0.030623123,-0.38267767,-0.3039675,-0.004072959,0.115084074,0.29043788,0.04367172,-0.23556207,0.16678038,-0.003020525,-0.14953858,0.25354627,0.08881033,0.2765999,0.05165106,-0.09248198,-0.15717496,0.2016561,-0.11134325,0.35095498,0.018067263,-0.285476,0.06387681,-0.100823924,0.18513465,-0.24243228,-0.2903564,-0.06503856,0.06656975,0.053791292,-0.3426348
-0.12780663,0.27395025,-0.20925763,-0.093259834,-0.005969212,0.11212518,0.27523643,-0.32576582,-0.024418725,-0.34604827,0.09213316,0.5570746,0.08474328,0.16318454,-0.09064553,-0.056774095,-0.021024203,0.052663207,-0.29796097,-0.04350032,0.1673846,0.13018644,-0.11163645,-0.51237714,0.17378643,-0.2607771,-0.18720569,0.18195549,0.26401863,-0.28443,-0.07518462,0.14852409,-0.060225107,0.0671763,-0.07955813,-0.15847442,-0.032840103,0.17810965,0.16359918,-0.081032075,-0.23058921,0.05897898,0.0583351,-0.042405065,0.34383088,0.2258371,0.3026747,0.08014404,-0.08635975,-0.26544815,0.08286597,-0.002042381,0.3908158,0.14852439,-0.14923798,-0.10811607,-0.051216092,0.30868083,-0.1869017,-0.21578912,-0.11399336,0.012479898,-0.01731094,-0.44094568
-0.111321725,0.259393,-0.20641583,-0.064821474,0.007954412,0.10550738,0.28364742,-0.35631835,0.011002933,-0.36828965,0.1172594,0.50737625,0.11798739,0.11645825,-0.031448178,-0.061509285,-0.007443418,0.06056086,-0.3041979,-0.10002163,0.20005365,0.12494236,-0.12396535,-0.4873667,0.15705076,-0.23162024,-0.23466234,0.22373332,0.29785082,-0.276825,-0.048475567,0.23794593,-0.065360196,0.06842901,-0.10855476,-0.11022887,-0.03146361,0.19825827,0.1541488,-0.03492929,-0.17652407,0.14198862,0.1251691,-0.056612823,0.331314,0.19131616,0.32283217,0.05376062,-0.1324614,-0.28059325,0.09842325,0.031372152,0.34510428,0.20847237,-0.1290861,-0.09730161,-0.03567258,0.3115422,-0.13916507,-0.19651124,-0.1269304,0.02656446,-0.067861795,-0.45817804
-0.11039731,0.2499771,-0.20727608,-0.07668982,0.05939468,0.063511856,0.25381118,-0.3125887,-0.021014933,-0.31795958,0.09861012,0.46175483,0.14135174,0.19557607,-0.07581297,-0.06574528,-0.029345475,0.046519104,-0.2981991,-0.07407721,0.1506555,0.04351797,-0.13061847,-0.5202579,0.16028418,-0.27056915,-0.2277566,0.20616406,0.25636333,-0.29912266,-0.073796816,0.239967,-0.10122369,0.075322226,-0.06038464,-0.17282352,-0.009331442,0.18809444,0.204133,0.039800506,-0.21415773,0.13255517,0.09699289,-0.03670231,0.2647254,0.20075639,0.30023658,0.013614,-0.113873556,-0.26515126,0.08517102,0.012523788,0.35454753,0.12480044,-0.16037604,-0.12965699,0.012842641,0.29830864,-0.16682722,-0.21695419,-0.07684163,-0.03122264,-0.031679608,-0.41277865
-0.13685033,0.23331526,-0.16386043,-0.04276028,0.022202274,0.06210908,0.28427124,-0.29598713,0.027948018,-0.34960803,0.06976792,0.48154485,0.08782985,0.12874468,-0.050607424,-0.038038712,-0.059802234,0.082360506,-0.3259829,-0.050219316,0.15964597,0.13158773,-0.09147389,-0.44499433,0.14527933,-0.2884759,-0.13402294,0.23775984,0.24885449,-0.28031796,-0.08397469,0.26145902,-0.010355048,0.06306093,-0.12258429,-0.18261597,-0.05940462,0.21051998,0.18258126,-0.08001745,-0.24022594,0.1578711,0.08006242,-0.02434617,0.2680809,0.19701551,0.25817147,0.07055834,-0.13734508,-0.3280471,0.053252924,0.036304373,0.33209187,0.1303237,-0.22685969,-0.06364107,0.006137914,0.30787614,-0.18436103,-0.29767287,-0.18168986,-0.026376406,-0.06671386,-0.43603152
-0.14374089,0.18585518,-0.16082859,-0.01561046,0.3258897,-0.060563143,0.19613613,-0.44459882,0.10524683,-0.35604748,-0.036971558,0.4070648,0.21447445,0.050579138,-0.21440989,-0.15041232,-0.10023136,-0.031063141,-0.42405018,0.11053896,0.13108374,0.067702934,-0.1518338,-0.4437414,0.26652247,-0.5023899,-0.27437147,0.26262686,0.11435311,-0.3321914,-0.08304568,0.14127222,0.19593135,0.10592247,-0.023268746,-0.34694377,0.12421415,0.20550784,0.3061316,0.12230874,-0.11113268,-0.11521658,-0.14498498,-0.086419314,0.41164884,0.2284491,0.43931866,0.13569914,-0.13534848,-0.34405378,-0.023503229,-0.055964246,0.3785368,0.010609033,-0.16159008,-0.088300124,-0.11016732,0.040341057,-0.17715894,-0.37225476,-0.18283568,0.100428775,0.14475337,-0.32249314
-0.08720757,0.36423618,-0.20130281,-0.082033366,0.14878522,0.09770206,0.17070563,-0.37813196,-0.063094355,-0.2882412,0.12679404,0.44581383,0.19281852,0.12811852,-0.037184205,-0.011605303,-0.090308316,0.15861253,-0.38096362,-0.10445331,0.109549664,-0.010697766,-0.06707122,-0.6913717,0.024148343,-0.349972,-0.19806898,0.27637234,0.18231285,-0.121983156,-0.12417827,0.32991815,-0.102360636,-0.005245489,-0.13398345,-0.28970024,-0.04475486,0.26595184,0.12727843,0.070902966,-0.2923083,0.16945288,0.02917011,-0.078200795,0.21622431,0.18747772,0.30377293,-0.04339281,-0.19748825,-0.24633858,0.050860442,-0.095426805,0.3788233,0.17332226,-0.14014657,-0.1411698,-0.079177395,0.24878526,-0.22234437,-0.28087962,-0.17225243,0.046128124,-0.0195575,-0.29134458
-0.069397315,0.40886983,-0.16308126,-0.10403882,0.16795434,-0.08371238,0.16780485,-0.38581896,0.034786396,-0.23629183,0.06491842,0.5463612,0.10047012,0.34168515,-0.099148236,-0.021091891,-0.07517549,0.040268037,-0.3551897,-0.11326619,0.011131729,0.087907225,-0.25474373,-0.44919038,0.03162851,-0.4111851,-0.120135546,0.38489372,0.22816385,-0.29786018,-0.39650846,0.13926475,-0.1002314,-0.02455055,-0.41943875,-0.29229572,-0.013861258,0.109223284,0.30262363,0.046252165,-0.22828752,0.19421273,0.016861321,-0.15206209,0.25504446,0.06869424,0.2720377,0.058814764,-0.10461176,-0.17733105,0.21999902,-0.09374704,0.33365104,0.035328735,-0.28797966,0.08711228,-0.09158369,0.2023074,-0.23785663,-0.2978594,-0.06795134,0.05905391,0.03893483,-0.36604965
-0.14183736,0.19771442,-0.13439064,0.007089573,0.20266315,0.036153045,0.24498391,-0.34817362,0.05225292,-0.3657794,0.02108217,0.4176194,0.16151997,0.030618515,-0.14079973,-0.052797064,-0.10212938,0.065096065,-0.39318106,-0.005131309,0.18946107,0.10859698,-0.07555959,-0.48175022,0.1590269,-0.39649937,-0.14307195,0.24938522,0.18343502,-0.25591055,-0.06307117,0.25720224,0.10300631,0.0533933,-0.04422558,-0.2533597,-0.01683309,0.23658064,0.18446463,4.74E-07,-0.1852909,0.0802062,-0.020468786,-0.015258828,0.3067633,0.2104723,0.31846902,0.089473546,-0.15419115,-0.32855573,-0.021698762,-0.001254236,0.3272946,0.09368484,-0.21369779,-0.079326525,-0.037618533,0.19110289,-0.17438108,-0.35986102,-0.22378184,0.040704563,-0.019156052,-0.36698917
-0.2868078,0.17625165,-0.34437206,-0.20449057,-0.018569978,-0.03304565,0.10793739,-0.1269496,0.025284182,-0.30708668,0.04342494,0.3719608,-0.020539474,0.3660415,-0.08020016,0.002793491,-0.047863133,0.08062639,-0.14122835,0.09579351,0.035063546,0.090099834,-0.028281577,-0.487049,0.23524684,-0.41273016,-0.19674674,0.21044886,0.2793247,-0.41821906,-0.2609684,0.13203405,-0.19456024,-0.00863703,-0.23478621,-0.08393497,-0.06352466,-0.03630974,0.3713473,-0.05180991,-0.31050053,0.1263321,0.0817938,-0.039761104,0.42994916,0.2758469,0.26726326,0.20776045,-0.08100714,-0.1566923,0.10412147,0.068658724,0.26256737,0.15980703,-0.276651,0.05004482,-0.04404759,0.40496987,-0.15764488,-0.2728764,-0.009435085,-0.18864642,0.002768586,-0.557136
-0.20756286,0.13139853,-0.24603333,-0.06212537,0.022061883,0.043029044,0.24697867,-0.20985861,0.056982923,-0.36160815,0.046106387,0.38989514,0.056199834,0.18021579,-0.10110048,-0.05378914,-0.04467816,0.032527737,-0.22898842,0.02241591,0.168926,0.122856334,-0.070398614,-0.42082542,0.23286568,-0.33233538,-0.20244594,0.2132361,0.28714344,-0.397648,-0.09179664,0.20352681,-0.063318975,0.06260495,-0.10945382,-0.073763564,-0.05342284,0.08854666,0.26892057,-0.06397882,-0.18774311,0.15768045,0.13271521,0.000150487,0.37073323,0.23740613,0.2824507,0.14123759,-0.1044746,-0.2795186,0.0525902,0.10900226,0.26600108,0.17867312,-0.2245212,-0.026445039,0.010307926,0.35850865,-0.12175488,-0.24455762,-0.06366564,-0.081507616,-0.060635448,-0.54628986
-0.16982834,0.17639896,-0.2362728,-0.073804796,-0.041226767,0.10206879,0.28354752,-0.23377995,-0.009284543,-0.37339568,0.08488281,0.47162038,0.08739013,0.15766983,-0.07559826,-0.08271157,-0.03637157,0.06948226,-0.2891424,0.000851314,0.19963153,0.10452648,-0.051607337,-0.49970022,0.23232111,-0.2494843,-0.19416659,0.14253063,0.25737756,-0.34604084,-0.001604918,0.2431353,-0.071161635,0.10807526,-0.002407783,-0.13252228,-0.059908956,0.18593398,0.19480708,-0.07609825,-0.2585181,0.11024833,0.11720197,0.010339532,0.3038545,0.2783443,0.2816493,0.06500192,-0.09778063,-0.32352126,0.015434152,0.07567751,0.36404046,0.15769698,-0.1768649,-0.14878301,0.025243912,0.3700774,-0.17765065,-0.23395295,-0.10500395,-0.09983737,-0.05992031,-0.49684408
-0.16124749,0.11507797,-0.21092969,-0.050792124,0.07985932,-0.06837434,0.28589582,-0.2787919,0.05202788,-0.39459562,0.027002834,0.34902045,0.14681154,0.13529861,-0.10913709,-0.116168246,-0.09822214,0.017150806,-0.38601118,0.01261395,0.20737483,0.10842104,-0.09169018,-0.39276865,0.2572232,-0.32638553,-0.1684002,0.26494664,0.19749051,-0.37724072,-0.040406052,0.33343446,0.03727287,0.13644548,-0.02700082,-0.18432422,-0.005778636,0.17382762,0.27449667,0.06452283,-0.16231644,0.140475,0.07679911,-0.002499402,0.28812054,0.23232494,0.27988648,0.09174507,-0.13968664,-0.36689794,0.009111689,0.086081654,0.29751322,0.072625555,-0.23206683,-0.10538004,0.05381144,0.27414814,-0.15294053,-0.34555307,-0.116984025,-0.10704724,-0.05597852,-0.47029695
-0.17660193,0.24229044,-0.15920693,-0.052295618,0.09087075,0.079367675,0.2082348,-0.26350543,0.046301447,-0.32432067,0.04917036,0.52362615,0.042769115,0.18024847,-0.13871755,-0.009958779,-0.03806293,0.039391402,-0.24479522,-0.012743702,0.107517235,0.1374197,-0.09156564,-0.457936,0.14058727,-0.38104284,-0.15412124,0.22441484,0.2894993,-0.31435856,-0.17909807,0.092798226,-0.02371765,-0.01169763,-0.18207242,-0.14008047,-0.03954749,0.12658903,0.21272849,-0.121320836,-0.2138556,0.10099341,0.05214681,-0.06458202,0.36422744,0.2154746,0.27247468,0.13745935,-0.0785475,-0.2182395,0.09445771,0.019472798,0.31997415,0.13041824,-0.24237137,-0.006388944,-0.06510997,0.29745212,-0.17348208,-0.23075366,-0.12788719,0.02859302,-0.013084389,-0.44438812
-0.1789893,0.071136914,-0.21129142,-0.04894669,0.03568941,-0.062042944,0.30434164,-0.21367368,0.058451876,-0.4144561,0.007380541,0.3581498,0.112274915,0.12881765,-0.13160469,-0.12657757,-0.10403606,0.015128958,-0.3824142,0.049300924,0.2219814,0.14992732,-0.061803315,-0.35574666,0.29847613,-0.3170137,-0.10926867,0.21840815,0.18874691,-0.41712666,-0.026541935,0.30549487,0.062409304,0.15329179,0.012409182,-0.16844405,-0.03280406,0.16236094,0.27670285,-0.004093175,-0.19317123,0.12143793,0.06837397,0.028679539,0.29601488,0.27620173,0.25454333,0.12532607,-0.11212266,-0.38445956,-0.025445556,0.11489537,0.31091738,0.049233776,-0.2697723,-0.107339755,0.06801343,0.3074045,-0.16649678,-0.3589788,-0.120433,-0.15402056,-0.06358995,-0.50981194
-0.08346828,0.286568,-0.18743771,-0.09070061,0.10095672,-0.043780964,0.23114224,-0.30572155,-0.002463478,-0.30169812,0.057421606,0.47143108,0.1283793,0.23761186,-0.101528265,-0.06544237,-0.082572624,0.05152203,-0.376783,-0.043554846,0.10950303,0.06872037,-0.15351866,-0.4602063,0.121191755,-0.33705562,-0.11950608,0.2660634,0.17971744,-0.30561966,-0.19331859,0.2236571,-0.052998856,0.06844485,-0.17721316,-0.28392124,-0.030252377,0.1653686,0.2699133,0.041686065,-0.26273805,0.13815759,0.015732458,-0.059164844,0.22727114,0.16537166,0.26857713,0.037009943,-0.10939905,-0.26862532,0.079499625,-0.029717937,0.36692652,0.043192763,-0.2306901,-0.05179905,-0.030465836,0.23580857,-0.22508824,-0.3198002,-0.09806285,-0.039115127,0.008878177,-0.3887797
-0.20319386,0.20057426,-0.22355542,-0.0587003,0.108043,-0.019824373,0.20610444,-0.2823124,0.09576845,-0.32163426,0.037253775,0.43231183,0.05484712,0.22905393,-0.09500144,-0.020406585,-0.057809565,0.016690275,-0.23528393,0.009384206,0.09704931,0.11103794,-0.13516726,-0.39738658,0.16251656,-0.42368534,-0.23181681,0.3140879,0.29472882,-0.3724171,-0.21177655,0.17263025,-0.03790893,0.017702816,-0.28368196,-0.12057769,-0.00880258,0.06714056,0.32449,-0.013986966,-0.15980275,0.15615255,0.09321744,-0.08891038,0.39943224,0.16119058,0.29521412,0.16662289,-0.119252846,-0.25938866,0.13669656,0.05595023,0.24415857,0.1580834,-0.2512813,0.06571547,-0.034532696,0.29816028,-0.13330546,-0.26810113,-0.0877546,0.003266229,0.005041817,-0.5085259
-0.06732703,0.29620084,-0.12864216,-0.021837287,0.14410347,0.05300492,0.28954807,-0.4254741,0.00504118,-0.3494765,0.09916995,0.48560464,0.19731423,0.08122973,-0.04606871,-0.051976793,-0.057418037,0.06781603,-0.40721115,-0.14395681,0.20095071,0.077253915,-0.14045167,-0.5043245,0.08565401,-0.2841457,-0.19616972,0.28381154,0.2336527,-0.2096056,-0.04966705,0.33670795,0.011396399,0.070261925,-0.08947572,-0.2302738,-0.001506426,0.28017932,0.15017062,0.068085246,-0.18201838,0.15927221,0.063477404,-0.053272706,0.21743838,0.13831834,0.31064966,-0.01821193,-0.17203009,-0.3402661,0.07768672,-0.023045823,0.34122506,0.13195084,-0.16012536,-0.12264145,-0.011755298,0.22749709,-0.18206039,-0.29680195,-0.2079376,0.054311223,-0.058571495,-0.33519566
-0.033586126,0.3760032,-0.13088918,-0.0756116,0.09650143,0.081428215,0.2634005,-0.28296852,-0.09070468,-0.2823322,-0.003824255,0.5745899,0.11024455,0.12010795,-0.13427508,-0.025455384,-0.18412474,0.19652128,-0.5057343,0.05242092,0.10069839,0.096872054,-0.106815524,-0.57383186,0.034508124,-0.38610345,0.11519843,0.20268326,0.012832764,-0.15211695,-0.22265151,0.15252389,0.013753043,0.046721157,-0.1457251,-0.52497125,-0.16429669,0.30272096,0.13009386,-0.15727559,-0.50145006,0.039631817,-0.21108973,-0.004860664,0.13645469,0.20607103,0.22858815,0.007423638,-0.10506954,-0.29072934,-0.0942862,-0.15647317,0.52676255,-0.04167989,-0.27357033,-0.07111079,-0.11326796,0.14821547,-0.3560729,-0.45948893,-0.24765752,0.015088272,0.082572095,-0.2808773
-0.25344053,0.22659357,-0.00162828,0.10234988,0.37772447,0.08469701,0.15894246,-0.34955156,0.18324864,-0.3779998,-0.019080449,0.58080715,0.048421614,0.04929642,-0.31356356,0.045244887,-0.06684943,-0.027938463,-0.28584558,-0.05431202,0.14520706,0.25752437,-0.07361055,-0.4308604,0.09375704,-0.6001616,-0.090765096,0.34401587,0.36934856,-0.31288588,-0.25914535,0.008013186,0.22347489,-0.13361318,-0.26119858,-0.10102976,0.006346632,0.12567355,0.18236698,-0.18848768,-0.042929526,0.109028846,-0.005873248,-0.09426048,0.5045443,0.18989912,0.28093913,0.28396347,-0.087738134,-0.19035052,0.12552516,0.020316936,0.22065198,0.11294451,-0.37592036,0.116235174,-0.1174351,0.21952173,-0.14464957,-0.28211266,-0.23712495,0.22115822,-0.01721316,-0.42771938
-0.22902371,0.18472832,-0.2849191,-0.14247364,-0.061690174,0.11653506,0.20557487,-0.13903266,-0.007556572,-0.3633743,0.050633915,0.51127416,-0.022018097,0.22620694,-0.13927744,-0.0297889,-0.0178786,0.06748322,-0.1961281,0.07372576,0.15103358,0.18877243,-0.000562931,-0.49092966,0.24011388,-0.32472682,-0.11237443,0.107262984,0.2757238,-0.38373327,-0.1367337,0.04352467,-0.10172069,0.01939253,-0.09623633,-0.0677132,-0.10235317,0.04799692,0.22185995,-0.20015763,-0.30912814,0.051618975,0.06788051,0.014397084,0.4270938,0.32175058,0.26324165,0.19877921,-0.029725116,-0.19409566,0.026442787,0.06063446,0.33946267,0.18321401,-0.21567519,-0.040117007,-0.09111911,0.40777746,-0.17251515,-0.22853874,-0.0637881,-0.10944428,-0.019291187,-0.55434257
-0.1439743,0.33026412,0.033352986,0.063641444,0.21976131,0.022268923,0.2842348,-0.58042777,0.18643185,-0.40493217,0.049148925,0.62837887,0.08611851,0.018255316,-0.14943348,0.029649146,-0.01783784,-0.043314233,-0.36055306,-0.21196218,0.18621251,0.3289332,-0.22826217,-0.3133438,0.06876726,-0.40145397,-0.13875937,0.46511576,0.43050247,-0.22327088,-0.21285693,0.1339538,0.22986664,-0.073608354,-0.33910653,-0.06254721,0.040964417,0.19282475,0.10283561,-0.11247896,0.08834981,0.17305766,0.06703626,-0.14566551,0.47598013,0.051781528,0.31124666,0.24568942,-0.17182972,-0.26862127,0.26118347,0.007058649,0.21274509,0.13208532,-0.2730338,0.12340495,-0.08718753,0.17983282,-0.10661191,-0.2818072,-0.2820538,0.30531436,-0.11008486,-0.40834057
-0.17335445,0.062243324,-0.21476063,-0.042618066,0.018171363,-0.07877353,0.32657072,-0.22669382,0.05861096,-0.4293087,0.015763968,0.33847925,0.12869364,0.11318381,-0.11085222,-0.13055377,-0.108845934,0.020738969,-0.4029422,0.034625087,0.24544662,0.14511909,-0.06427909,-0.34990928,0.3003327,-0.29373577,-0.11640915,0.23133187,0.18868186,-0.41450417,0.003089466,0.36559278,0.06871033,0.17476675,0.025220253,-0.16331656,-0.03763463,0.17838755,0.27129728,0.019462405,-0.18044354,0.14851317,0.09124886,0.038980134,0.28193906,0.26937854,0.25275078,0.11362143,-0.13018364,-0.4139449,-0.030205132,0.12957981,0.30183887,0.05873566,-0.26082656,-0.11883133,0.091809556,0.31723607,-0.16172327,-0.3722293,-0.12928623,-0.16713957,-0.08866271,-0.5187686
-0.09337145,0.33608916,-0.21954282,-0.11496239,0.16228771,-0.07031256,0.15062891,-0.44154346,0.005115522,-0.25366846,0.12444199,0.39275345,0.19531569,0.2869489,-0.012144271,-0.040499546,-0.059149947,0.034944598,-0.2888688,-0.139931,0.031260155,-0.03448461,-0.22323474,-0.53937227,0.080159724,-0.35232994,-0.3387308,0.3960026,0.2814536,-0.23360795,-0.21979794,0.30632648,-0.15705308,0.006532056,-0.27402228,-0.1838711,0.08353117,0.15385914,0.26069888,0.22555934,-0.1163866,0.20806092,0.10725355,-0.1659901,0.27694368,0.087265156,0.3164101,-0.001172087,-0.18892747,-0.19706348,0.23880938,-0.05227024,0.2756226,0.114282265,-0.1706954,-0.04368541,-0.001250789,0.23304652,-0.14748986,-0.20557885,-0.033221263,0.051173896,0.000967379,-0.32503843
